0,67.83407442,45.51822069,74.7543597,40.75116557,29.01027069,78.810467,47.38654041,55.60563715,80.07985009,55.82105554,62.52145472,70.8401191,21.6401369,43.26752793,38.56391351,54.42565578,53.47355278,65.17244674,68.26108498,58.57063786,29.83965462,41.77692913,46.32831739,53.50141411,51.70850353,58.66107791,56.53654965,54.97346895,62.2599398,39.9696888,58.94412004,55.96624953,45.61524875,57.05576114,11.68334992,49.10524088,69.19920396,63.05110281,56.60015973,
62.89735712,0,61.26193046,80.54222561,76.91555622,52.04081494,62.44394348,83.40764362,77.96356325,45.12842928,95.87714125,41.33684353,44.28174838,65.99305766,87.1737731,48.27086083,9.93657015,50.87150512,44.28570975,92.58538285,35.74224732,61.51304852,77.32274485,88.39663326,32.28068072,44.14307558,47.10867648,30.1999044,98.85485669,25.2410596,51.53179725,46.82737913,42.19107954,22.35994269,91.17498048,59.99911339,50.78489613,18.3976278,26.86325497,16.78948908,
47.01209547,49.22583652,0,92.00345529,51.3732423,58.39251329,111.5025428,47.4905642,86.89331105,90.98980817,60.88068884,71.36229692,76.23104666,63.95991082,76.88738034,51.14217477,60.25805788,86.17589014,82.68112964,92.27336784,68.45355562,35.94820681,78.197639,55.67928219,39.16728492,17.13005345,38.36227721,73.20082351,89.99444108,58.15769579,65.68179892,32.8622568,39.66544737,43.44334599,80.73479667,29.66717759,64.19723,73.95924049,72.91458386,56.20341614,
70.77971497,78.65945834,96.34868599,0,91.70524785,46.76811069,75.87999023,78.87074606,22.35585305,59.88540947,72.12442886,55.63078062,87.29233067,41.03593756,48.30363749,61.46835546,86.02694722,47.65210366,74.52786853,30.90171737,65.80238906,81.06506008,33.25414409,93.74526223,91.07070985,101.840342,101.6421781,60.78849969,53.14149399,94.44693527,35.75523217,96.90732548,106.6075539,78.13982797,44.32195263,83.64708133,51.92325672,83.86580795,60.76906985,73.58516554,
48.41733754,85.66650394,53.37138949,101.4148837,0,66.91595343,123.8241069,21.32240113,97.07303023,109.2977354,32.85443426,93.73856903,105.6046167,49.84271136,66.30845601,75.91493865,79.98633126,85.13426839,104.5088404,83.5749753,91.53198116,19.76229141,73.81675303,20.5024735,81.49185657,51.31301405,68.45682383,96.21460546,75.33105431,85.47116052,82.6347378,72.1987386,55.46474351,80.44365422,68.71435166,44.61972369,81.4564875,96.32077779,92.49322028,89.36682645,
27.40764652,48.24792651,56.37401899,46.0095897,55.82655219,0,72.20544859,55.70812519,36.20216334,64.65703072,58.73836101,46.59946955,54.64421618,20.39362623,40.1928402,43.25386108,65.96065196,38.44837452,56.75848287,41.00652176,46.83372725,47.49897387,21.26118476,53.23167697,50.38444267,60.72853045,58.40621745,56.47941635,39.63721623,68.97386577,21.96580063,63.78436343,63.81369589,56.31775548,34.09225565,45.56933014,24.32887344,55.14049396,42.64954595,65.36603908,
79.14535467,67.06552965,104.4218115,72.0253853,130.6502807,64.1269866,0,125.5616428,60.05571683,28.75307996,111.6259355,44.92437166,43.11928915,95.66626362,98.85194596,45.91202883,58.36568095,48.98955917,32.07907575,90.06030087,42.13398715,114.0678213,67.98852656,126.0388708,68.94042389,89.75605813,97.50665361,48.30041846,108.6563891,54.91068392,57.41521894,99.42032296,96.47456393,58.7832863,87.79682918,88.42656168,56.03740193,58.49123598,48.41365701,61.79530597,
37.96939644,91.64862254,59.34174556,83.77842881,25.04882773,56.00371829,114.8053231,0,82.10779791,112.5666765,34.29503347,90.11042077,100.0205671,51.36934526,36.65131601,69.04328455,83.06450809,78.84223908,106.9111659,66.84307032,92.16310123,36.5487815,77.18572134,12.85277197,82.27858019,68.43842516,72.29286515,87.18550382,63.92635698,86.59468526,62.49809934,83.09988278,69.69456247,79.68129168,50.51190632,51.85633374,73.43438295,92.67723449,97.55487406,89.80525531,
55.87180667,71.07646247,84.31420788,16.86546745,88.39080864,25.82081355,66.02011396,75.40001567,0,54.9473748,67.16285662,35.79591699,71.56452129,32.35638278,43.28144888,31.55718369,75.87103556,26.00823938,44.38760723,44.56054914,45.11369045,63.774135,11.38557945,69.83944455,79.59005093,70.50654473,76.62531028,40.71985491,45.75420416,77.7723355,31.08123809,88.21394791,84.31979843,64.1399075,40.36561133,66.27324636,18.47582519,57.87446915,43.115312,75.92504364,
82.34393395,46.57936429,86.82077633,63.35339818,104.297366,63.63967717,26.02842977,103.0492379,43.35703676,0,108.2251375,37.38401434,36.20218833,70.78642312,95.31695364,34.51943144,56.93420602,43.17828657,11.01180498,71.19081539,39.14471469,81.65240432,50.89903088,104.0271153,59.21124562,84.5020634,85.01811116,25.84540935,93.62021284,55.21286512,44.91669896,81.73765082,70.14622835,51.36406457,87.77793744,85.61699263,35.59656983,37.56784363,37.13358837,57.55056764,
